SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
8751,2021-12-01,Stride Agra 3D Printing Pvt Ltd,10000,108,180M50,HD Injection Moulding,IOCL,HD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",10000,107
8752,2021-12-01,Bluewave Adhesives Pvt Ltd (Silvassa),12000,109,1060MG,PP Moulding (6 Mfi),IOCL,PP,"Palm Vista Polymers LLC (Dubai, UAE)",12000,108
8753,2021-12-01,Krishna Sports Goods Pvt Ltd (Ahmedabad),9000,108,4025ZN,LD GP,Sabic,LD,Meerut Kanha Polymart,9000,105
8754,2021-12-02,Udaipur Narmada Polychem,12000,104,K222D,Nylon,Akulon,Nylon,Vadodara Urban Poly Solutions,12000,101
8755,2021-12-02,Velocity Agra Furniture Pvt Ltd,9000,108,E24065,LL Lamination,RIL,LL,Shubham Impex,9000,105
8756,2021-12-02,Surat Dynamic Consumer Products Pvt Ltd,13000,117,2103,LD Lamination,Sasol,LD,Tapti Polytrade,13000,114
8757,2021-12-02,Ghaziabad Vindhya Consumer Products Pvt Ltd,7000,104,FE3000,LD Heavy Duty,Lotrene,LD,Dynamic Petrochem,7000,102
8758,2021-12-02,Ghaziabad Sunbeam Automotive Components Pvt Ltd,17000,107,1018MA,LLM 1 Mfi Slip,Exxon,LL,Vertex Exim,17000,105
8759,2021-12-02,Gurugram Neelkanth Trading Co.,8000,101,M5026L,LL 50 Mfi,HMEL,LL,Triveni Petrochem,8000,99
8760,2021-12-02,Sunbeam Polymers Electronics (Bhiwandi),6000,103,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,Surat Ganga Exim,6000,101
8761,2021-12-02,Triveni Petrochem,7000,100,801YY,LD Lamination,Titan,LD,Arham Exim,7000,99
8762,2021-12-02,Kaveri Polymers Automotive Components (Chennai),6000,99,HT003T,PP Thermoforming,Gail,PP,"Palm Vista Trading DMCC (Dubai, UAE)",6000,98
8763,2021-12-02,Galaxy Polymers Medical Devices (Gurugram),14000,101,Grade 1,PP Moulding,Basell,PP,Kanpur Kaveri Petrochem,14000,99
8764,2021-12-02,Prime Coatings Pvt Ltd (Panipat),7000,103,0155D,HD MBM,HMEL,HD,Daman Millennium Polychem,7000,100
8765,2021-12-03,Paramount Polymers Medical Devices (Meerut),15000,103,B55,HD MBM,Gail,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",15000,102
8766,2021-12-03,Sigma Polymers Furniture (Indore),7000,101,010F18S,LL 1 Mfi Slip,Opal,LL,Urban Polychem (Jodhpur),7000,99
8767,2021-12-03,Chennai Aravali Sports Goods Pvt Ltd,13000,109,LD 040,LD GP,RIL,LD,"Palm Vista Polymers LLC (Dubai, UAE)",13000,106
8768,2021-12-03,Kolkata Core Toys Pvt Ltd,7000,104,SC201LV,GPPS,Supreme,GPPS,"SilverPanda Materials Trading Co. (Qingdao, China)",7000,102
8769,2021-12-03,Crescent Exim (Mangaluru),14000,104,1810T,LL 1 Mfi Slip,Basell,LL,Cityline Poly Solutions,14000,101
8770,2021-12-03,Infinity Polymers 3D Printing (Mangaluru),12000,104,50MA180,HD Injection Moulding,RIL,HD,Sigma Polychemicals (Meerut),12000,102
8771,2021-12-03,Kanpur Sunrise Polymers,11000,109,6888,HD HM,Equate,HM,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,106
8772,2021-12-03,Mangalam Navi Mumbai Electricals Pvt Ltd,12000,99,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,Narmada Chemplast,12000,96
8773,2021-12-03,Durgapur Tirupati Pharma Packaging Pvt Ltd,11000,105,F0120L,LL 1 Mfi Slip,HMEL,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",11000,104
8774,2021-12-03,Anand Polymers Textiles (Pune),17000,104,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Navneet Polychemicals,17000,103
8775,2021-12-03,Narmada Buildtech Pvt Ltd (Noida),12000,99,1110MG,PP Moulding (11 Mfi),IOCL,PP,Faridabad Siddhi Polymer Traders,12000,98
8776,2021-12-04,Everest Poly Hub (Navi Mumbai),14000,101,SH03,HIPS,Supreme,HIPS,Pioneer Polytrade (Meerut),14000,98
8777,2021-12-04,Jodhpur Mangalam Packagers Pvt Ltd,11000,96,180M50,HD Injection Moulding,IOCL,HD,Kandla Crystal Plastics,11000,95
8778,2021-12-04,Galaxy Polymers Medical Devices (Gurugram),10000,98,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,"DragonGate Materials Trading Co. (Shanghai, China)",10000,97
8779,2021-12-04,Sagar Polymers Buildtech (Secunderabad),14000,101,SH03,HIPS,Supreme,HIPS,Dynamic Polytrade,14000,99
8780,2021-12-04,Ghaziabad Vindhya Consumer Products Pvt Ltd,10000,102,4025ZN,LD GP,Sabic,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",10000,101
8781,2021-12-04,Matrix 3D Printing Pvt Ltd (Pithampur),9000,101,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,Matrix Polymart (Secunderabad),9000,98
8782,2021-12-04,Dahej Vindhya Films & Sheets Pvt Ltd,9000,103,F0120L,LL 1 Mfi Slip,HMEL,LL,Udaipur Narmada Polychem,9000,100
8783,2021-12-04,Infinity Polymers 3D Printing (Mangaluru),14000,101,0155D,HD MBM,HMEL,HD,"DragonGate Materials Trading Co. (Shanghai, China)",14000,99
8784,2021-12-04,Vapi Nexus Housewares Pvt Ltd,15000,100,F52H04,HD HM,Opal,HM,Lucknow Narmada Plastics,15000,98
8785,2021-12-04,Meerut Krishna 3D Printing Pvt Ltd,10000,107,F01019S,LL 1 Mfi Slip,HPCL,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",10000,105
8786,2021-12-05,Kandla Umiya Renewables Pvt Ltd,13000,102,LD 040,LD GP,RIL,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,101
8787,2021-12-05,Matrix 3D Printing Pvt Ltd (Pithampur),9000,106,HM120A,PP Moulding (12 Mfi),HPCL,PP,Vertex Exim,9000,104
8788,2021-12-05,Nagpur Vindhya Packaging Pvt Ltd,15000,105,1100FS,PP TQ,IOCL,PP,Infinity Polymart (Meerut),15000,103
8789,2021-12-05,Arham Exim,10000,102,GX20,LD Lamination Plain Bag,Sabic,LD,Crescent Bhiwandi Plastics,10000,101
8790,2021-12-05,Apex Indore Sports Goods Pvt Ltd,13000,100,119ZJ,LL 1 Mfi Slip,Sabic,LL,Velocity Thane Plastics,13000,99
8791,2021-12-05,Matrix 3D Printing Pvt Ltd (Pithampur),11000,102,168MO,PP Moulding (10 Mfi),Borough,PP,Orbit Polychemicals (Cuttack),11000,101
8792,2021-12-05,Sunrise Textiles Pvt Ltd (Kolkata),14000,101,JF18010,LL 1 Mfi Non-Slip,RIL,LL,Urban Polychem (Jodhpur),14000,98
8793,2021-12-05,Narmada WaterTech Pvt Ltd (Thane),6000,102,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"Desert Dunes Petrochem DMCC (Dubai, UAE)",6000,101
8794,2021-12-05,Omkar Furniture Pvt Ltd (Thane),8000,104,119ZJ,LL 1 Mfi Slip,Sabic,LL,Bharat Chemplast,8000,101
8795,2021-12-05,Navi Mumbai Unity Renewables Pvt Ltd,11000,105,T3804,LL Roto Moulding,Opal,LL,Navneet Polychemicals (Pithampur),11000,104
8796,2021-12-05,Capital Bhiwandi Appliances Pvt Ltd,14000,107,HM120A,PP Moulding,HPCL,PP,Sai Thane Petrochem,14000,104
8797,2021-12-05,Mangalam Navi Mumbai Electricals Pvt Ltd,15000,108,SC203EL,GPPS,Supreme,GPPS,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",15000,105
8798,2021-12-06,Triveni Petrochem,16000,103,F01019S,LL 1 Mfi Slip,HPCL,LL,"Palm Vista Polymers LLC (Dubai, UAE)",16000,101
8799,2021-12-06,Dahej Vindhya Films & Sheets Pvt Ltd,8000,103,6236,LD 2 Mfi Slip,Borough,LD,Haridwar Galaxy Polymart,8000,101
8800,2021-12-06,Neelkanth Footwear Pvt Ltd (Panipat),8000,100,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Surat Navneet Petrochem,8000,98
8801,2021-12-06,Durgapur Tirupati Pharma Packaging Pvt Ltd,10000,104,HR003,PP Raffia,MRPL,PP,Rajhans Silvassa Commodities,10000,102
8802,2021-12-06,Momentum Footwear Pvt Ltd (Delhi),13000,111,FH10S,PP TQ,Opal,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",13000,108
8803,2021-12-06,Crescent Exim (Mangaluru),13000,98,GX20,LD Lamination Plain Bag,Sabic,LD,Velocity Thane Plastics,13000,96
8804,2021-12-06,Arham Exim,13000,95,1100N,PP Moulding (12 Mfi),AAPC,PP,"Palm Vista Trading DMCC (Dubai, UAE)",13000,92
8805,2021-12-06,Radiant Kochi Renewables Pvt Ltd,11000,108,SRX100,PPCP,RIL,PP,"Palm Vista Polymers LLC (Dubai, UAE)",11000,107
8806,2021-12-06,Bluewave Ankleshwar Electronics Pvt Ltd,9000,107,1200MC,PP Moulding (20 Mfi),IOCL,PP,"Falaj Trading DMCC (Dubai, UAE)",9000,106
8807,2021-12-06,Faridabad Bluewave Chemplast,9000,105,E0725L,LL Lamination,HMEL,LL,"DragonGate Materials Trading Co. (Shanghai, China)",9000,103
8808,2021-12-06,Ludhiana Millennium Stationery Pvt Ltd,12000,107,LD 0474,LD GP,Lotrene,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",12000,105
8809,2021-12-06,Konark Footwear Pvt Ltd (Pithampur),9000,103,7019EC,LD Lamination,Sabic,LD,Metro Exim (Tiruppur),9000,100
8810,2021-12-06,Silvassa Stride 3D Printing Pvt Ltd,13000,107,LD002,LD Heavy Duty,RIL,LD,"Palm Vista Trading DMCC (Dubai, UAE)",13000,104
8811,2021-12-06,Vertex Polymers Electronics (Lucknow),13000,100,5831D,HD Blow Moulding,Basell,HD,Heritage Kochi Plastics,13000,97
8812,2021-12-07,Nagpur Vindhya Packaging Pvt Ltd,13000,100,F18S,LL 1 Mfi Slip,Gail,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,99
8813,2021-12-07,Surat Dynamic Consumer Products Pvt Ltd,8000,106,100ey,PP TQ,RIL,PP,Apex Impex (Cuttack),8000,103
8814,2021-12-07,Kandla Umiya Renewables Pvt Ltd,13000,100,BL3,HD Blow Moulding,Iran,HD,Vindhya Petrochem,13000,99
8815,2021-12-07,Vertex 3D Printing Pvt Ltd (Nashik),10000,103,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,Urban Polychem (Jodhpur),10000,102
8816,2021-12-07,Arham Exim,9000,103,FE3000,LD Heavy Duty,Lotrene,LD,Velocity Trading Co.,9000,101
8817,2021-12-07,Jaipur Shubham Housewares Pvt Ltd,11000,103,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Stellar Polychem (Faridabad),11000,101
8818,2021-12-07,Krishna Films & Sheets Pvt Ltd (Vapi),11000,106,F02020,LL 2 Mfi Non-Slip,HPCL,LL,"GreatWall Plastics Co., Ltd. (Shanghai, China)",11000,103
8819,2021-12-07,Pioneer Polymers Housewares (Mangaluru),12000,101,T03,PP Raffia,Oriential Energy,PP,"Falaj Trading DMCC (Dubai, UAE)",12000,100
8820,2021-12-07,Neelkanth Footwear Pvt Ltd (Panipat),15000,107,F01019S,LL 1 Mfi Slip,HPCL,LL,Hiral Polychem (Durgapur),15000,106
8821,2021-12-07,Galaxy Polymers Medical Devices (Gurugram),13000,99,7080,LL 1 Mfi Slip,Luban,LL,Kaveri Gurugram Petrochem,13000,96
8822,2021-12-07,Neelkanth Buildtech Pvt Ltd (Hyderabad),10000,105,1013NW8,Nylon,UBE,Nylon,Umiya Petrochem (Gurugram),10000,102
8823,2021-12-07,Gurugram Sunrise Industrials Pvt Ltd,10000,103,SC203EL,GPPS,Supreme,GPPS,"Lianhua Plastics Co., Ltd. (Shanghai, China)",10000,101
8824,2021-12-07,Mahadev Polymers Agro Plast (Rajkot),13000,103,M26500,LL Moulding (50Mfi),RIL,LL,"Huanxin Petrochem Corp. (Xiamen, China)",13000,101
8825,2021-12-07,Sahyadri Indore Coatings Pvt Ltd,13000,104,F0050D,HD HM,HMEL,HM,Rajhans Polychemicals,13000,101
8826,2021-12-07,Narmada WaterTech Pvt Ltd (Thane),17000,107,2130,LD Heavy Duty,Sasol,LD,Mahadev Commodities (Howrah),17000,104
8827,2021-12-08,Gurugram Sunrise Industrials Pvt Ltd,11000,99,2103,LD Lamination,Sasol,LD,Shakti Kandla Commodities,11000,96
8828,2021-12-08,Indore Pristine Packagers Pvt Ltd,9000,104,1110MG,PP Moulding (11 Mfi),IOCL,PP,"Sandshell Trading DMCC (Dubai, UAE)",9000,101
8829,2021-12-08,Aravali Chennai Toys Pvt Ltd,13000,105,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,104
8830,2021-12-08,Momentum Thane Electronics Pvt Ltd,9000,102,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Hyderabad Bluewave Poly Solutions,9000,101
8831,2021-12-08,Anand Polymers Textiles (Pune),7000,101,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,"Shengda Materials Trading Co. (Ningbo, China)",7000,100
8832,2021-12-08,Sahyadri Indore Coatings Pvt Ltd,10000,105,52GB003,HD Blow Moulding,RIL,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",10000,104
8833,2021-12-08,Crescent Polymers Housewares (Faridabad),11000,104,4080,PPCP (8 MFI),IOCL,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",11000,103
8834,2021-12-08,Nagpur Millennium Textiles Pvt Ltd,9000,109,118NM,LL 1 Mfi Non-Slip,Sabic,LL,Galaxy Chemplast (Mysuru),9000,108
8835,2021-12-08,Galaxy Polymers Medical Devices (Gurugram),10000,107,205TF,PP Thermoforming,HPCL,PP,Tapti Kochi Petrochem,10000,105
8836,2021-12-08,Ghaziabad Bharat Polytrade,11000,101,B56003,HD Blow Moulding,RIL,HD,Desi Exim (Panipat),11000,100
8837,2021-12-09,Dynamic Polymart (Indore),9000,105,7042,LL 2 Mfi Non-Slip,Luban,LL,"Shengda Materials Trading Co. (Ningbo, China)",9000,103
8838,2021-12-09,Gurugram Tapti Consumer Products Pvt Ltd,14000,104,5410,HD Raffia,Opal,HD,"DragonGate Materials Trading Co. (Shanghai, China)",14000,101
8839,2021-12-09,Reliable 3D Printing Pvt Ltd (Rajkot),10000,107,7050,LL 2 Mfi Slip,Luban,LL,Kanpur Sunrise Polymers,10000,106
8840,2021-12-09,Navkar Gurugram Medical Devices Pvt Ltd,14000,100,7042,LL 2 Mfi Non-Slip,Luban,LL,Vector Coimbatore Polymers,14000,97
8841,2021-12-09,Hiral Polychem (Durgapur),9000,109,2221D,LD Heavy Duty,Basell,LD,Heritage Plastics (Nashik),9000,106
8842,2021-12-09,Indore Crescent Adhesives Pvt Ltd,10000,105,M60075,HD Injection Moulding,RIL,HD,Kanha Exim,10000,103
8843,2021-12-09,Mangaluru Orbit Footwear Pvt Ltd,16000,102,MI45,ABS,Bhansali Engineering,ABS,"Sandshell Trading DMCC (Dubai, UAE)",16000,100
8844,2021-12-09,Mangaluru Orbit Footwear Pvt Ltd,8000,105,4080,PPCP (8 MFI),IOCL,PP,Shree Polymers (Vapi),8000,103
8845,2021-12-09,Heritage Polymers WaterTech (Durgapur),11000,104,C7100,LD Lamination,APC,LD,"Sandshell Trading DMCC (Dubai, UAE)",11000,101
8846,2021-12-09,Indore Momentum Industrials Pvt Ltd,15000,102,F10SR,PP TQ,HMEL,PP,Vertex Exim,15000,101
8847,2021-12-10,Sahyadri Indore Coatings Pvt Ltd,16000,91,RH03,PP Raffia,Opal,PP,Sai Thane Petrochem,16000,90
8848,2021-12-10,Umiya Faridabad Footwear Pvt Ltd,11000,102,F20S,LL 1 Mfi Slip,Gail,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,101
8849,2021-12-10,Tapti Footwear Pvt Ltd (Indore),12000,100,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,Desi Exim (Panipat),12000,98
8850,2021-12-10,Ankleshwar Prime Housewares Pvt Ltd,14000,99,1820,LL 2 Mfi Non-Slip,Basell,LL,Vadodara Urban Poly Solutions,14000,98
8851,2021-12-10,Anand Polymers Moulders (Hyderabad),16000,103,861N,GPPS,Taita,GPPS,Aristo Commodities (Agra),16000,100
8852,2021-12-10,Kolkata Core Toys Pvt Ltd,10000,100,LD 955,LD Lamination,Hanwha,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,99
8853,2021-12-10,Narmada WaterTech Pvt Ltd (Thane),9000,104,SC206,GPPS,Supreme,GPPS,"Lianhua Plastics Co., Ltd. (Shanghai, China)",9000,101
8854,2021-12-10,Reliable Delhi Adhesives Pvt Ltd,13000,103,LD 5026,LD Milk Pouch,Lotrene,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",13000,101
8855,2021-12-10,Millennium Polymers Sports Goods (Dahej),11000,107,1100FS,PP TQ,IOCL,PP,Reliable Polytrade (Tiruppur),11000,104
8856,2021-12-10,Surat Dynamic Consumer Products Pvt Ltd,11000,99,4023WN,LD GP,Sabic,LD,Orbit Poly Hub,11000,97
8857,2021-12-10,Matrix Polymers Cables (Mumbai),13000,103,2047A,LD GP,Sasol,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",13000,101
8858,2021-12-10,Narmada Buildtech Pvt Ltd (Noida),12000,114,H030TN,PP Thermoforming,Nayara,PP,"Palm Vista Trading DMCC (Dubai, UAE)",12000,111
8859,2021-12-11,Haridwar Galaxy Polymart,8000,107,2380M,PP Moulding (7 Mfi),Luban,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",8000,106
8860,2021-12-11,Infinity Vasai Toys Pvt Ltd,13000,108,M26500,LL Moulding (50Mfi),RIL,LL,Shubham Commodities,13000,105
8861,2021-12-11,Siddhi Polymers Recyclers (Mangaluru),10000,103,020F18A,LL 2 Mfi Non-Slip,Opal,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,102
8862,2021-12-11,Neelkanth WaterTech Pvt Ltd (Jodhpur),14000,102,6095,HD HM,Luban,HM,Galaxy Chemplast (Mysuru),14000,100
8863,2021-12-11,Aristo Ludhiana Stationery Pvt Ltd,18000,102,HT003T,PP Thermoforming,Gail,PP,Kaveri Gurugram Petrochem,18000,101
8864,2021-12-11,Reliable 3D Printing Pvt Ltd (Rajkot),14000,103,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Shree Polymers (Vapi),14000,102
8865,2021-12-11,Kandla Umiya Renewables Pvt Ltd,10000,102,17450,HD Injection Moulding (18 mfi),Dow,HD,Velocity Trading Co.,10000,101
8866,2021-12-11,Gurugram Tapti Consumer Products Pvt Ltd,12000,101,50100,HD MBM,Marlex / Lotrene,HD,Ludhiana Shree Polychem,12000,100
8867,2021-12-11,Paramount Polymers Stationery (Pune),10000,103,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,Devika Polymers (Udaipur),10000,101
8868,2021-12-11,Gurugram Neelkanth Trading Co.,15000,104,DF50,HD HM,IOCL,HM,"DragonGate Materials Trading Co. (Shanghai, China)",15000,103
8869,2021-12-11,Omkar Medical Devices Pvt Ltd (Vapi),10000,109,TR144,HD HM,Marlex / Lotrene,HM,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,108
8870,2021-12-11,Haridwar Galaxy Polymart,13000,104,LDU8918,LD Lamination,Tricolene,LD,Navneet Polychemicals (Pithampur),13000,101
8871,2021-12-12,Cityline Poly Solutions,14000,104,1810T,LL 1 Mfi Slip,Basell,LL,Sigma Polychemicals (Meerut),14000,101
8872,2021-12-12,Silvassa Stride 3D Printing Pvt Ltd,13000,105,TR144,HD HM,Marlex / Lotrene,HM,"Huanxin Petrochem Corp. (Xiamen, China)",13000,104
8873,2021-12-12,Capital Aurangabad Packagers Pvt Ltd,9000,95,E52009,HD Raffia,RIL,HD,Hyderabad Bluewave Poly Solutions,9000,94
8874,2021-12-12,Vapi Nexus Housewares Pvt Ltd,10000,99,7050,LL 2 Mfi Slip,Luban,LL,Tapti Polytrade,10000,98
8875,2021-12-12,Mahadev Ahmedabad Electronics Pvt Ltd,10000,100,SC201LVLT,GPPS,Supreme,GPPS,Zenith Kochi Petrochem,10000,97
8876,2021-12-12,Navneet Housewares Pvt Ltd (Rajkot),13000,101,Y35GR1,PP Lamination,HMEL,PP,Haridwar Mahadev Chemplast,13000,99
8877,2021-12-12,Arham Exim,11000,103,3155,PP Lamination,Exxon,PP,Navkar Exim,11000,101
8878,2021-12-12,Kolkata Core Toys Pvt Ltd,11000,101,5000W,ABS,Taita,ABS,Everest Poly Hub (Navi Mumbai),11000,99
8879,2021-12-12,Greentech Polymers Agro Plast (Ahmedabad),6000,102,7087,LL 1 Mfi Slip,Equate,LL,"Lianhua Plastics Co., Ltd. (Shanghai, China)",6000,101
8880,2021-12-12,Navkar Gurugram Medical Devices Pvt Ltd,11000,96,F2001S,LL 1 Mfi Slip,Opal,LL,"Pearl Coast Exim DMCC (Dubai, UAE)",11000,94
8881,2021-12-12,Prime Coatings Pvt Ltd (Panipat),10000,103,M307,PP Moulding (7 Mfi),Haldia,PP,Triveni Petrochem,10000,101
8882,2021-12-13,Kandla Crystal Plastics,12000,102,R03RR,PP Raffia,HMEL,PP,Umiya Petrochem (Gurugram),12000,99
8883,2021-12-13,Siddhi Polymers Housewares (Kanpur),10000,95,52518,HD Injection Moulding,Iran,HD,"SilverPanda Materials Trading Co. (Qingdao, China)",10000,94
8884,2021-12-13,Navkar Bhiwandi Electricals Pvt Ltd,8000,105,5230,LD Heavy Duty,Borough,LD,Panipat Sunbeam Polychemicals,8000,102
8885,2021-12-13,Nagpur Millennium Textiles Pvt Ltd,15000,105,7047,LL 1 Mfi Non-Slip,Luban,LL,Bharat Exim,15000,103
8886,2021-12-13,Indore Momentum Industrials Pvt Ltd,12000,109,100ey,PP TQ,RIL,PP,Kanpur Sunrise Polymers,12000,106
8887,2021-12-13,Neelkanth Medical Devices Pvt Ltd (Nashik),14000,103,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Haridwar Galaxy Polymart,14000,101
8888,2021-12-13,Radiant Polymers Automotive Components (Agra),10000,102,T3804,LL Roto Moulding,Opal,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",10000,101
8889,2021-12-13,Allied Jaipur Packagers Pvt Ltd,10000,110,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Neelkanth Ghaziabad Polymer Traders,10000,108
8890,2021-12-13,Devika Footwear Pvt Ltd (Silvassa),9000,103,SC206,GPPS,Supreme,GPPS,Dahej Aristo Polymart,9000,102
8891,2021-12-13,Shubham Indore WaterTech Pvt Ltd,9000,103,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Urban Polymart,9000,102
8892,2021-12-14,Narmada WaterTech Pvt Ltd (Thane),12000,106,E52009,HD Raffia,RIL,HD,Sigma Mysuru Commodities,12000,105
8893,2021-12-14,Arham Exim,14000,101,H350C,PP Moulding (38 Mfi),RIL,PP,Vadodara Infinity Commodities,14000,100
8894,2021-12-14,Neelkanth Buildtech Pvt Ltd (Hyderabad),12000,97,5410,HD Raffia,Opal,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,95
8895,2021-12-14,Vector Moulders Pvt Ltd (Daman),15000,101,168MO,PP Moulding (10 Mfi),Borough,PP,Matrix Polytrade,15000,100
8896,2021-12-14,Pristine Mangaluru Industrials Pvt Ltd,6000,105,T3804,LL Roto Moulding,Opal,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",6000,103
8897,2021-12-14,Rajhans Mysuru Furniture Pvt Ltd,10000,104,F0146D,HD Film,HMEL,HD,Reliable Plastics,10000,101
8898,2021-12-14,Kanpur Sunrise Polymers,12000,106,FC21HS,LL 1 Mfi Slip,Qamar,LL,Kaveri Gurugram Petrochem,12000,104
8899,2021-12-14,Navi Mumbai Unity Renewables Pvt Ltd,11000,104,125MO,PP Moulding (12 Mfi),Borough,PP,Tapti Kochi Petrochem,11000,103
8900,2021-12-14,Devika Polymers Coatings (Jalandhar),6000,104,1013NW8,Nylon,UBE,Nylon,Shreenath Plastics,6000,101
8901,2021-12-14,Capital Bhiwandi Appliances Pvt Ltd,10000,99,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Lucknow Narmada Plastics,10000,98
8902,2021-12-14,Reliable 3D Printing Pvt Ltd (Rajkot),12000,96,50100,HD MBM,Marlex / Lotrene,HD,"Marina Gate Polymers LLC (Dubai, UAE)",12000,93
8903,2021-12-14,Pristine Vadodara Impex,10000,96,H030TN,PP Thermoforming,Nayara,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",10000,95
8904,2021-12-14,Umiya Faridabad Footwear Pvt Ltd,13000,107,801YY,LD Lamination,Titan,LD,Anand Poly Solutions,13000,104
8905,2021-12-14,Paramount Polymers Stationery (Pune),15000,101,F0148D,HD Medium Blow Moulding,HMEL,HD,"GoldRiver Materials Trading Co. (Tianjin, China)",15000,99
8906,2021-12-14,Agra Vindhya Sports Goods Pvt Ltd,9000,102,R0150S,HD Raffia,HMEL,HD,Navneet Polychemicals (Pithampur),9000,99
8907,2021-12-15,Matrix Polymers Cables (Hyderabad),10000,97,R03RR,PP Raffia,HMEL,PP,Aravali Trading Co.,10000,95
8908,2021-12-15,Shreenath Polymers Sports Goods (Ghaziabad),11000,105,7019EC,LD Lamination,Sabic,LD,Mangalam Polytrade (Ludhiana),11000,103
8909,2021-12-15,Navkar Gurugram Medical Devices Pvt Ltd,13000,101,J1005,LD Milk Pouch,RIL,LD,Vertex Exim,13000,99
8910,2021-12-15,Urban Sports Goods Pvt Ltd (Bengaluru),8000,107,4024WN,LD GP,Sabic,LD,"Palm Vista Trading DMCC (Dubai, UAE)",8000,105
8911,2021-12-15,Kolkata Core Toys Pvt Ltd,12000,106,020F18A,LL 2 Mfi Non-Slip,Opal,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,103
8912,2021-12-15,Meerut Krishna 3D Printing Pvt Ltd,8000,98,LDU8918,LD Lamination,Tricolene,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",8000,97
8913,2021-12-15,Jaipur Shubham Housewares Pvt Ltd,8000,98,HD150W,ABS,Lotte,ABS,Haridwar Galaxy Polymart,8000,95
8914,2021-12-15,Vertex Moulders Pvt Ltd (Jodhpur),11000,96,4025AS,LD GP,Tasnee,LD,Navneet Polychemicals (Pithampur),11000,95
8915,2021-12-15,Ghaziabad Sunbeam Automotive Components Pvt Ltd,10000,106,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,Anand Poly Hub,10000,105
8916,2021-12-15,Zenith Polymers Automotive Components (Noida),12000,103,1881,HD HM,Titan,HM,Navneet Polychemicals (Pithampur),12000,102
8917,2021-12-15,Matrix 3D Printing Pvt Ltd (Pithampur),10000,105,hkr102,PP Raffia,Sabic,PP,"Palm Vista Polymers LLC (Dubai, UAE)",10000,104
8918,2021-12-15,Indore Momentum Industrials Pvt Ltd,21000,106,F18S,LL 1 Mfi Slip,Gail,LL,Anand Poly Hub,21000,103
8919,2021-12-15,Anand Commodities (Mysuru),12000,102,Y35GR1,PP Lamination,HMEL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",12000,99
8920,2021-12-15,Matrix Polymers Cables (Hyderabad),13000,105,1110MG,PP Moulding (11 Mfi),IOCL,PP,Daman Millennium Polychem,13000,103
