SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
21573,28--09--2024,Hiral Polychem (Durgapur),14000,124,F20S,LL 1 Mfi Slip,Gail,LL,Stellar Polychem (Faridabad),14000,121
21574,28--09--2024,Gurugram Sunrise Industrials Pvt Ltd,14000,119,B6003,HD Blow Moulding,Opal,HD,Shakti Poly Solutions,14000,118
21575,28--09--2024,Arham Polymers Pipes & Fittings (Ankleshwar),16000,118,HC116FB,PP Raffia,Borough,PP,Vapi Devika Polychem,16000,115
21576,28--09--2024,Mumbai Allied Buildtech Pvt Ltd,16000,125,2427H,LD 2 Mfi Slip,Basell,LD,"Falaj Trading DMCC (Dubai, UAE)",16000,124
21577,28--09--2024,Galaxy Secunderabad Moulders Pvt Ltd,10000,125,SC201LV,GPPS,Supreme,GPPS,"GreatWall Plastics Co., Ltd. (Shanghai, China)",10000,122
21578,28--09--2024,Agra Vindhya Sports Goods Pvt Ltd,16000,117,2518,LD 2 Mfi Non-Slip,Sabic,LD,Krishna Trading Co. (Vasai),16000,116
21579,28--09--2024,Gurugram Neelkanth Trading Co.,13000,122,TR144,HD HM,Marlex / Lotrene,HM,Siddhi Aurangabad Petrochem,13000,120
21580,29--09--2024,Mahadev Lucknow Agro Plast Pvt Ltd,7000,122,SRX100,PPCP,RIL,PP,"Huanxin Petrochem Corp. (Xiamen, China)",7000,120
21581,29--09--2024,Millennium Polymers Sports Goods (Dahej),16000,128,F0120L,LL 1 Mfi Slip,HMEL,LL,Orbit Poly Hub,16000,126
21582,29--09--2024,Allied Aurangabad WaterTech Pvt Ltd,10000,123,JF19010,LL 1 Mfi Slip,RIL,LL,Crescent Bhiwandi Plastics,10000,120
21583,29--09--2024,Konark Footwear Pvt Ltd (Pithampur),13000,125,Q1018N,LL 1 Mfi Non-Slip,Lotrene,LL,Sai Thane Petrochem,13000,123
21584,29--09--2024,Prime Coatings Pvt Ltd (Panipat),13000,126,C7100,LD Lamination,APC,LD,"Huanxin Petrochem Corp. (Xiamen, China)",13000,124
21585,29--09--2024,Velocity Agra Furniture Pvt Ltd,14000,112,0725n,LD Heavy Duty,Tasnee,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",14000,110
21586,29--09--2024,Matrix 3D Printing Pvt Ltd (Pithampur),13000,119,4025ZN,LD GP,Sabic,LD,Anand Poly Hub,13000,116
21587,29--09--2024,Heritage Polymers WaterTech (Durgapur),14000,119,222NP,PP Moulding (12 Mfi),Borough,PP,Triveni Panipat Poly Solutions,14000,117
21588,29--09--2024,Heritage Polymers Electronics (Jaipur),7000,124,F18S,LL 1 Mfi Slip,Gail,LL,Mahadev Bengaluru Chemplast,7000,123
21589,29--09--2024,Heritage Polymers WaterTech (Durgapur),10000,121,180M50,HD Injection Moulding,IOCL,HD,Kanpur Sunrise Polymers,10000,119
21590,29--09--2024,Millennium Polymers Sports Goods (Dahej),16000,121,H036RG,PP Raffia,Nayara,PP,Lucknow Narmada Plastics,16000,119
21591,29--09--2024,Faridabad Siddhi Polymer Traders,17000,120,4025ZN,LD GP,Sabic,LD,Meerut Umiya Polytrade,17000,119
21592,30--09--2024,Mahadev Polymers Agro Plast (Rajkot),15000,122,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,Bharat Chemplast,15000,119
21593,30--09--2024,Paramount Polymers Medical Devices (Meerut),9000,120,F0218L,LL 2 Mfi Non-Slip,HMEL,LL,Kolkata Dynamic Chemplast,9000,117
21594,30--09--2024,Silvassa Stride 3D Printing Pvt Ltd,16000,127,F19010,LL 1 Mfi Slip,RIL,LL,"Desert Dunes Petrochem DMCC (Dubai, UAE)",16000,126
21595,30--09--2024,Arham Exim,16000,120,hkr102,PP Raffia,Sabic,PP,Anand Poly Hub,16000,119
21596,30--09--2024,Indore Momentum Industrials Pvt Ltd,9000,120,RH03,PP Raffia,Opal,PP,Shreenath Plastics,9000,118
21597,30--09--2024,Noida Mahadev Polymart,19000,121,F0120L,LL 1 Mfi Slip,HMEL,LL,Ghaziabad Bharat Polytrade,19000,119
21598,30--09--2024,Ghaziabad Infinity Toys Pvt Ltd,14000,122,EX5,HD HM,Iran,HM,Aristo Kochi Polytrade,14000,121
21599,30--09--2024,Capital Furniture Pvt Ltd (Hyderabad),11000,117,F52H04,HD HM,Opal,HM,Devika Polytrade (Ahmedabad),11000,115
21600,30--09--2024,Anand Polymers Textiles (Pune),20000,117,5000W,ABS,Taita,ABS,Tirupati Polytrade,20000,115
21601,30--09--2024,Allied Aurangabad WaterTech Pvt Ltd,9000,127,1018MA,LLM 1 Mfi Slip,Exxon,LL,Shakti Poly Solutions,9000,125
21602,30--09--2024,Anand Polymers Moulders (Hyderabad),14000,121,JF18010,LL 1 Mfi Non-Slip,RIL,LL,Shreenath Plastics,14000,119
21603,30--09--2024,Hiral Electronics Pvt Ltd (Haridwar),16000,124,168MO,PP Moulding (10 Mfi),Borough,PP,Hyderabad Bluewave Poly Solutions,16000,121
21604,30--09--2024,Kaveri Polymers Automotive Components (Chennai),10000,120,205TF,PP Thermoforming,HPCL,PP,Metro Polychemicals,10000,117
21605,30--09--2024,Kandla Umiya Renewables Pvt Ltd,15000,122,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Crescent Bhiwandi Plastics,15000,119
21606,30--09--2024,Omkar Jalandhar Recyclers Pvt Ltd,11000,114,LDU8918,LD Lamination,Tricolene,LD,Kanha Faridabad Polymer Traders,11000,113
21607,01--10--2024,Momentum Footwear Pvt Ltd (Delhi),13000,121,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Dahej Arham Polytrade,13000,118
21608,01--10--2024,Crescent Exim (Mangaluru),17000,130,2518,LD 2 Mfi Non-Slip,Sabic,LD,Sahyadri Polymer Traders,17000,128
21609,01--10--2024,Faridabad Siddhi Polymer Traders,16000,117,6230,LD 2 Mfi Non-Slip,Borough,LD,Urban Polymart,16000,115
21610,01--10--2024,Prime Renewables Pvt Ltd (Meerut),10000,123,1070LA17,LD Lamination,RIL,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,120
21611,01--10--2024,Neelkanth Medical Devices Pvt Ltd (Nashik),16000,137,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,"DragonGate Materials Trading Co. (Shanghai, China)",16000,135
21612,01--10--2024,Core Polymers Textiles (Noida),14000,125,2119,LD 2 Mfi Non-Slip,Sasol,LD,Mahadev Commodities (Howrah),14000,123
21613,01--10--2024,Navneet Housewares Pvt Ltd (Rajkot),10000,123,5110,HD HM,Aryasasol,HM,Vertex Exim,10000,122
21614,01--10--2024,Nagpur Millennium Textiles Pvt Ltd,16000,123,T03,PP Raffia,Oriential Energy,PP,Kanpur Kaveri Petrochem,16000,122
21615,01--10--2024,Siddhi Polymers Housewares (Kanpur),11000,122,50MA180,HD Injection Moulding,RIL,HD,Aristo Commodities (Agra),11000,121
21616,01--10--2024,Gurugram Neelkanth Trading Co.,11000,118,5032,PP Raffia,Exxon,PP,Triveni Panipat Poly Solutions,11000,117
21617,01--10--2024,Navi Mumbai Unity Renewables Pvt Ltd,12000,123,B55,HD MBM,Gail,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",12000,120
21618,01--10--2024,Mahadev Lucknow Agro Plast Pvt Ltd,15000,125,7087,LL 1 Mfi Slip,Equate,LL,"Palm Vista Polymers LLC (Dubai, UAE)",15000,122
21619,01--10--2024,Apex Indore Sports Goods Pvt Ltd,12000,118,H050MN,PP Thermoforming,RIL,PP,Tirupati Ghaziabad Polymers,12000,115
21620,02--10--2024,Mahadev Ahmedabad Electronics Pvt Ltd,11000,118,GX20,LD Lamination Plain Bag,Sabic,LD,Orbit Poly Hub,11000,116
21621,02--10--2024,Velocity Agra Furniture Pvt Ltd,10000,120,M5026L,LL 50 Mfi,HMEL,LL,Devika Polytrade (Ahmedabad),10000,119
21622,02--10--2024,Meerut Prime Appliances Pvt Ltd,16000,119,M312,PP Moulding (12 Mfi),Haldia,PP,Orbit Poly Hub,16000,118
21623,02--10--2024,Neelkanth Footwear Pvt Ltd (Panipat),14000,121,1070LA17,LD Lamination,RIL,LD,Shubham Impex,14000,120
21624,02--10--2024,Meerut Stellar Pharma Packaging Pvt Ltd,14000,123,Q1018H,LL 1 Mfi Slip,Lotrene,LL,Tirupati Polytrade,14000,120
21625,02--10--2024,Capital Furniture Pvt Ltd (Hyderabad),14000,123,4024ZN,LD GP,Sabic,LD,Narmada Chemplast,14000,121
21626,02--10--2024,Core Polymers Textiles (Noida),11000,126,7047,LL 1 Mfi Non-Slip,Luban,LL,Indore Devika Polychem,11000,123
21627,02--10--2024,Matrix Polymers Cables (Hyderabad),12000,122,332L,PPCP (7 MFI),Basell,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",12000,119
21628,02--10--2024,Sunbeam Polymers Electronics (Bhiwandi),17000,125,MI45,ABS,Bhansali Engineering,ABS,Umiya Petrochem (Gurugram),17000,124
21629,02--10--2024,Navkar Bhiwandi Electricals Pvt Ltd,17000,123,5502BN,HD Blow Moulding,Marlex,HD,"Falaj Trading DMCC (Dubai, UAE)",17000,121
21630,02--10--2024,Devika Polymers Coatings (Jalandhar),16000,117,F2001A,LL 1 Mfi Non-Slip,Opal,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",16000,116
21631,02--10--2024,Ludhiana Millennium Stationery Pvt Ltd,17000,125,020F18A,LL 2 Mfi Non-Slip,Opal,LL,Bharat Chemplast,17000,124
21632,03--10--2024,Omkar Jalandhar Recyclers Pvt Ltd,19000,121,JF19010,LL 1 Mfi Slip,RIL,LL,"Shengda Materials Trading Co. (Ningbo, China)",19000,119
21633,03--10--2024,Noida Mahadev Polymart,17000,121,B0155D,HD Blow Moulding,HMEL,HD,Thane Aristo Poly Hub,17000,120
21634,03--10--2024,Mangalam Polymers 3D Printing (Durgapur),12000,126,LD 5026,LD Milk Pouch,Lotrene,LD,Crescent Bhiwandi Plastics,12000,123
21635,03--10--2024,Dahej Vindhya Films & Sheets Pvt Ltd,19000,124,HM120A,PP Moulding (12 Mfi),HPCL,PP,Navneet Polychemicals,19000,123
21636,03--10--2024,Neelkanth Buildtech Pvt Ltd (Hyderabad),13000,118,2518,LD 2 Mfi Non-Slip,Sabic,LD,Navkar Dahej Impex,13000,116
21637,03--10--2024,Neelkanth Medical Devices Pvt Ltd (Nashik),7000,122,K222D,Nylon,Akulon,Nylon,Hiral Polychem (Durgapur),7000,120
21638,03--10--2024,Ghaziabad Sunbeam Automotive Components Pvt Ltd,16000,121,456J,PP Raffia,Basell,PP,Aurangabad Vector Petrochem,16000,120
21639,03--10--2024,Paramount Polymers Stationery (Pune),12000,125,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Sigma Poly Hub (Meerut),12000,123
21640,03--10--2024,Ghaziabad Vindhya Consumer Products Pvt Ltd,17000,121,E0725L,LL Lamination,HMEL,LL,Matrix Coimbatore Exim,17000,118
21641,03--10--2024,Galaxy Polymers Medical Devices (Gurugram),8000,117,168MO,PP Moulding (10 Mfi),Borough,PP,"Palm Vista Trading DMCC (Dubai, UAE)",8000,116
21642,03--10--2024,Anand Polymers Moulders (Hyderabad),9000,114,M312,PP Moulding (12 Mfi),Haldia,PP,Haridwar Galaxy Polymart,9000,112
21643,04--10--2024,Stride Agra 3D Printing Pvt Ltd,17000,121,B52A003,HD Blow Moulding,Gail,HD,Faridabad Bluewave Chemplast,17000,120
21644,04--10--2024,Mahadev Lucknow Agro Plast Pvt Ltd,14000,126,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,Urban Polychem (Jodhpur),14000,124
21645,04--10--2024,Anand Polymers Moulders (Hyderabad),17000,124,HF010,PP TQ,MRPL,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",17000,122
21646,04--10--2024,Everest Poly Hub (Navi Mumbai),17000,126,332L,PPCP (7 MFI),Basell,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",17000,125
21647,04--10--2024,Hiral Polychem (Durgapur),14000,120,FU5100 / M7100,HD Film,Lotte,HD,Ghaziabad Bharat Polytrade,14000,117
21648,04--10--2024,Zenith Polymers Stationery (Haridwar),13000,125,B56003,HD Blow Moulding,RIL,HD,Surat Navneet Petrochem,13000,122
21649,04--10--2024,Vertex Polymers Electronics (Lucknow),16000,114,4025ZN,LD GP,Sabic,LD,Neelkanth Petrochem (Ankleshwar),16000,112
21650,04--10--2024,Navkar Bhiwandi Electricals Pvt Ltd,9000,121,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",9000,120
21651,04--10--2024,Galaxy Pune Pipes & Fittings Pvt Ltd,13000,117,6095,HD HM,Luban,HM,Devika Polytrade (Ahmedabad),13000,115
21652,04--10--2024,Heritage Adhesives Pvt Ltd (Nashik),15000,126,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,Shubham Impex,15000,125
21653,04--10--2024,Meerut Krishna 3D Printing Pvt Ltd,16000,115,E0725L,LL Lamination,HMEL,LL,"Jinlong Petrochem Corp. (Ningbo, China)",16000,113
21654,04--10--2024,Radiant Polymers Automotive Components (Agra),12000,114,4080,PPCP (8 MFI),IOCL,PP,"Palm Vista Trading DMCC (Dubai, UAE)",12000,112
21655,04--10--2024,Kanpur Sunrise Polymers,13000,123,FH10S,PP TQ,Opal,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,121
21656,05--10--2024,Kaveri Gurugram Petrochem,11000,126,2106N,PP Moulding (12 Mfi),Luban,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",11000,124
21657,05--10--2024,Coimbatore Aristo Adhesives Pvt Ltd,13000,123,GX20,LD Lamination Plain Bag,Sabic,LD,Hiral Polychem (Durgapur),13000,122
21658,05--10--2024,Heritage Polymers Electronics (Jaipur),17000,122,118WJ,LL 1 Mfi Slip,Sabic,LL,Sigma Poly Hub (Meerut),17000,121
21659,05--10--2024,Tapti Footwear Pvt Ltd (Indore),12000,121,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,120
21660,05--10--2024,Ankleshwar Prime Housewares Pvt Ltd,11000,115,M12RR,PP Moulding (12 Mfi),HMEL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",11000,114
21661,05--10--2024,Aurangabad Fortune 3D Printing Pvt Ltd,13000,118,EC7000,LD Lamination,Dow,LD,Urban Polytrade (Vasai),13000,116
21662,05--10--2024,Ghaziabad Sunbeam Automotive Components Pvt Ltd,10000,126,0725n,LD Heavy Duty,Tasnee,LD,"Sandshell Trading DMCC (Dubai, UAE)",10000,123
21663,05--10--2024,Vector Vapi Toys Pvt Ltd,12000,114,012T,PP Moulding (12 Mfi),MRPL,PP,"Shengda Materials Trading Co. (Ningbo, China)",12000,113
21664,05--10--2024,Greentech Polymers Agro Plast (Ahmedabad),16000,124,Q1018H,LL 1 Mfi Slip,Lotrene,LL,Zenith Polymers (Ghaziabad),16000,122
21665,05--10--2024,Dynamic Polymart (Indore),16000,116,1881,HD HM,Titan,HM,"Shengda Materials Trading Co. (Ningbo, China)",16000,114
21666,06--10--2024,Prime Renewables Pvt Ltd (Delhi),11000,126,2427H,LD 2 Mfi Slip,Basell,LD,Vindhya Petrochem,11000,125
21667,06--10--2024,Pristine Vadodara Impex,14000,126,B0155D,HD Blow Moulding,HMEL,HD,Pioneer Polytrade (Meerut),14000,123
21668,06--10--2024,Arham Exim,19000,120,M26500,LL Moulding (50Mfi),RIL,LL,Ludhiana Shree Polychem,19000,117
21669,06--10--2024,Gurugram Tapti Consumer Products Pvt Ltd,14000,121,2103,LD Lamination,Sasol,LD,Mangalam Poly Solutions,14000,120
21670,06--10--2024,Coimbatore Aristo Adhesives Pvt Ltd,17000,123,H200IG,PP Moulding (20 Mfi),Nayara,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",17000,120
21671,06--10--2024,Triveni Polymers 3D Printing (Hyderabad),14000,118,52GB003,HD Blow Moulding,RIL,HD,Aurangabad Vector Petrochem,14000,116
21672,06--10--2024,Heritage Adhesives Pvt Ltd (Nashik),15000,119,BL3,HD Blow Moulding,Iran,HD,Heritage Kochi Plastics,15000,117
21673,06--10--2024,Heritage Polymers Electronics (Jaipur),14000,123,MI45,ABS,Bhansali Engineering,ABS,"Lianhua Plastics Co., Ltd. (Shanghai, China)",14000,120
21674,06--10--2024,Silvassa Stride 3D Printing Pvt Ltd,13000,116,3155,PP Lamination,Exxon,PP,"DragonGate Materials Trading Co. (Shanghai, China)",13000,114
21675,06--10--2024,Vertex 3D Printing Pvt Ltd (Nashik),12000,121,801YY,LD Lamination,Titan,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",12000,119
21676,06--10--2024,Prime Polymers Textiles (Mangaluru),13000,120,SH450,HIPS,Supreme,HIPS,"Desert Dunes Petrochem DMCC (Dubai, UAE)",13000,118
21677,06--10--2024,Core Polymers Textiles (Noida),7000,121,H110QS,PP TQ,Nayara,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",7000,120
21678,06--10--2024,Indore Momentum Industrials Pvt Ltd,18000,123,Y35GR1,PP Lamination,HMEL,PP,Shree Polymers (Vapi),18000,121
21679,06--10--2024,Coimbatore Aristo Adhesives Pvt Ltd,6000,127,HM120A,PP Moulding (12 Mfi),HPCL,PP,Sai Trading Co.,6000,124
21680,06--10--2024,Kochi Stellar Textiles Pvt Ltd,9000,123,F19010,LL 1 Mfi Slip,RIL,LL,Surat Ganga Exim,9000,120
21681,07--10--2024,Capital Furniture Pvt Ltd (Hyderabad),10000,122,M312,PP Moulding (12 Mfi),Haldia,PP,Panipat Sunbeam Polychemicals,10000,120
21682,07--10--2024,Narmada WaterTech Pvt Ltd (Thane),18000,115,HC116FB,PP Raffia,Borough,PP,Godavari Poly Solutions,18000,114
21683,07--10--2024,Allied Aurangabad WaterTech Pvt Ltd,9000,121,0209AA,LL 1 Mfi Non-Slip,Iran,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",9000,118
21684,07--10--2024,Mangalam Navi Mumbai Electricals Pvt Ltd,13000,118,R03RR,PP Raffia,HMEL,PP,Infinity Petrochem (Indore),13000,116
21685,07--10--2024,Omkar Furniture Pvt Ltd (Thane),15000,121,F18A020,LL 2 Mfi Non-Slip,Gail,LL,"Shengda Materials Trading Co. (Ningbo, China)",15000,120
21686,07--10--2024,Navkar Gurugram Medical Devices Pvt Ltd,12000,120,F0146D,HD Film,HMEL,HD,Orbit Poly Hub,12000,118
21687,07--10--2024,Matrix Polymers Cables (Hyderabad),19000,125,4128N,PP TQ,Luban,PP,Umiya Petrochem (Gurugram),19000,123
21688,07--10--2024,Sigma Polychemicals (Meerut),18000,122,J1005,LD Milk Pouch,RIL,LD,Udaipur Aravali Polymer Traders,18000,120
21689,07--10--2024,Neelkanth Buildtech Pvt Ltd (Hyderabad),10000,120,2420E02,LD 2 Mfi Non-Slip,BPC,LL,"Desert Dunes Petrochem DMCC (Dubai, UAE)",10000,118
21690,07--10--2024,Chennai Aravali Sports Goods Pvt Ltd,12000,122,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,Infinity Polymart (Meerut),12000,120
21691,07--10--2024,Hiral Electronics Pvt Ltd (Haridwar),15000,123,265MO,PPCP (7 Mfi),Borough,PP,Ghaziabad Bharat Polytrade,15000,121
21692,08--10--2024,Navkar Gurugram Medical Devices Pvt Ltd,16000,127,5000W,ABS,Taita,ABS,Urban Polytrade (Vasai),16000,126
21693,08--10--2024,Vector Vapi Toys Pvt Ltd,13000,121,1110MAS,PP Moulding (11 Mfi),IOCL,PP,Panipat Sunbeam Polychemicals,13000,119
21694,08--10--2024,Bluewave Adhesives Pvt Ltd (Silvassa),16000,123,H030SG,PP Raffia,RIL,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",16000,122
21695,08--10--2024,Heritage Polymers Electronics (Jaipur),15000,118,528K,PP Thermoforming,Sabic,PP,Vadodara Godavari Exim,15000,117
21696,08--10--2024,Infinity Vasai Toys Pvt Ltd,14000,118,2221D,LD Heavy Duty,Basell,LD,Shree Polymers (Vapi),14000,116
21697,08--10--2024,Galaxy Surat Polychemicals,8000,120,7042,LL 2 Mfi Non-Slip,Luban,LL,Shubham Commodities,8000,119
21698,08--10--2024,Indore Crescent Adhesives Pvt Ltd,14000,124,HM120A,PP Moulding,HPCL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,121
21699,08--10--2024,Heritage Polymers WaterTech (Durgapur),17000,118,1350EG,PP Extrusion (35 Mfi),IOCL,PP,"Huanxin Petrochem Corp. (Xiamen, China)",17000,115
21700,08--10--2024,Mangalam Navi Mumbai Electricals Pvt Ltd,10000,125,265MO,PPCP (7 Mfi),Borough,PP,Shree Polymers (Vapi),10000,124
21701,08--10--2024,Prime Coatings Pvt Ltd (Panipat),10000,120,851,HD HM,Sabic,HM,Shakti Chemplast (Navi Mumbai),10000,119
21702,08--10--2024,Zenith Polymers Automotive Components (Noida),11000,118,T3804,LL Roto Moulding,Opal,LL,Sai Trading Co.,11000,117
21703,08--10--2024,Dahej Vindhya Films & Sheets Pvt Ltd,16000,130,hkr102,PP Raffia,Sabic,PP,Galaxy Chemplast (Mysuru),16000,127
21704,08--10--2024,Momentum Thane Electronics Pvt Ltd,13000,119,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,Bhiwandi Rajhans Polymers,13000,118
21705,08--10--2024,Nagpur Vindhya Packaging Pvt Ltd,16000,127,1030MG,PP Moulding (3 Mfi),IOCL,PP,Anand Commodities (Mysuru),16000,124
21706,09--10--2024,Infinity Polymers 3D Printing (Mangaluru),12000,122,HM120A,PP Moulding (12 Mfi),HPCL,PP,Core Impex (Agra),12000,120
21707,09--10--2024,Agra Vindhya Sports Goods Pvt Ltd,17000,123,F2001A,LL 1 Mfi Non-Slip,Opal,LL,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",17000,120
21708,09--10--2024,Vertex Polymers Electronics (Lucknow),16000,125,1200MC,PP Moulding (20 Mfi),IOCL,PP,Kolkata Dynamic Chemplast,16000,122
21709,09--10--2024,Indore Momentum Industrials Pvt Ltd,16000,128,HM120A,PP Moulding (12 Mfi),HPCL,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",16000,125
21710,09--10--2024,Neelkanth Medical Devices Pvt Ltd (Nashik),9000,122,SH300,HIPS,Supreme,HIPS,"Sandshell Trading DMCC (Dubai, UAE)",9000,119
21711,09--10--2024,Vindhya Polymers Adhesives (Udaipur),15000,120,SH300,HIPS,Supreme,HIPS,"Pearl Coast Exim DMCC (Dubai, UAE)",15000,119
21712,09--10--2024,Nagpur Heritage Moulders Pvt Ltd,15000,123,K222D,Nylon,Akulon,Nylon,"Jinlong Petrochem Corp. (Ningbo, China)",15000,120
21713,09--10--2024,Galaxy Polymers Medical Devices (Gurugram),16000,121,5230,LD Heavy Duty,Borough,LD,Bharat Exim,16000,120
21714,09--10--2024,Radiant Polymers Automotive Components (Agra),14000,121,J1005,LD Milk Pouch,RIL,LD,"Falaj Trading DMCC (Dubai, UAE)",14000,118
21715,09--10--2024,Heritage Adhesives Pvt Ltd (Nashik),14000,123,1013NW8,Nylon,UBE,Nylon,Tirupati Polytrade,14000,122
21716,09--10--2024,Mahadev Polymers Agro Plast (Rajkot),12000,115,MI45,ABS,Bhansali Engineering,ABS,"BlueCrane Petrochem Corp. (Ningbo, China)",12000,114
21717,09--10--2024,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,13000,121,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Shreenath Plastics,13000,120
21718,10--10--2024,Triveni Petrochem,12000,124,T9,HD Raffia,Haldia,HD,"Falaj Trading DMCC (Dubai, UAE)",12000,122
21719,10--10--2024,Radiant Polymers Automotive Components (Agra),15000,115,SH300,HIPS,Supreme,HIPS,Umiya Petrochem (Gurugram),15000,113
21720,10--10--2024,Devika Panipat Stationery Pvt Ltd,15000,121,861N,GPPS,Taita,GPPS,Kanpur Kaveri Petrochem,15000,120
21721,10--10--2024,Vapi Nexus Housewares Pvt Ltd,15000,119,265MO,PPCP (7 Mfi),Borough,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",15000,118
21722,10--10--2024,Vector Moulders Pvt Ltd (Daman),16000,127,851,HD HM,Sabic,HM,Ghaziabad Bharat Polytrade,16000,124
21723,10--10--2024,Desi Polymers Adhesives (Mumbai),15000,119,010F18S,LL 1 Mfi Slip,Opal,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",15000,116
21724,10--10--2024,Capital Furniture Pvt Ltd (Hyderabad),9000,117,4024ZN,LD GP,Sabic,LD,Umiya Petrochem (Gurugram),9000,116
21725,10--10--2024,Capital Polymers Furniture (Thane),13000,128,1200MC,PP Moulding (20 Mfi),IOCL,PP,Agra Sunbeam Plastics,13000,126
21726,10--10--2024,Greentech Polymers Agro Plast (Ahmedabad),17000,119,HY035R,PP Lamination,MRPL,PP,"GoldRiver Materials Trading Co. (Tianjin, China)",17000,117
21727,10--10--2024,Neelkanth Medical Devices Pvt Ltd (Nashik),14000,123,4023WN,LD GP,Sabic,LD,"Huanxin Petrochem Corp. (Xiamen, China)",14000,121
21728,10--10--2024,Bengaluru Godavari Automotive Components Pvt Ltd,12000,117,F18A020,LL 2 Mfi Non-Slip,Gail,LL,Rajhans Polychemicals,12000,116
21729,10--10--2024,Howrah Reliable Agro Plast Pvt Ltd,13000,120,568MO,PPCP,Borough,PP,"Falaj Trading DMCC (Dubai, UAE)",13000,118
21730,10--10--2024,Kanha Electronics Pvt Ltd (Ludhiana),13000,122,H350C,PP Moulding (38 Mfi),RIL,PP,Rajhans Polychemicals,13000,120
21731,10--10--2024,Sunbeam Polymers Electronics (Bhiwandi),9000,122,5032,PP Raffia,Exxon,PP,Devika Gurugram Petrochem,9000,119
21732,11--10--2024,Nagpur Millennium Textiles Pvt Ltd,18000,129,528K,PP Thermoforming,Sabic,PP,Umiya Petrochem (Gurugram),18000,128
21733,11--10--2024,Mangaluru Velocity Recyclers Pvt Ltd,12000,118,LB7000,LD Lamination,LG,LD,"Huanxin Petrochem Corp. (Xiamen, China)",12000,116
21734,11--10--2024,Kochi Stellar Textiles Pvt Ltd,13000,115,F0148D,HD Medium Blow Moulding,HMEL,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,114
21735,11--10--2024,Hiral Polychem (Durgapur),13000,117,F01019S,LL 1 Mfi Slip,HPCL,LL,Stellar Polychem (Faridabad),13000,114
21736,11--10--2024,Infinity Ahmedabad Consumer Products Pvt Ltd,11000,117,SH300,HIPS,Supreme,HIPS,Mahadev Commodities (Howrah),11000,115
21737,11--10--2024,Siddhi Polymers Housewares (Kanpur),9000,123,M312,PP Moulding (12 Mfi),Haldia,PP,Anand Commodities (Mysuru),9000,121
21738,11--10--2024,Narmada Buildtech Pvt Ltd (Noida),11000,120,861N,GPPS,Taita,GPPS,"Jinlong Petrochem Corp. (Ningbo, China)",11000,117
21739,11--10--2024,Agra Vindhya Sports Goods Pvt Ltd,10000,113,4128N,PP TQ,Luban,PP,Pacific Impex (Lucknow),10000,110
21740,11--10--2024,Aravali Coimbatore Films & Sheets Pvt Ltd,13000,126,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,Sigma Poly Hub (Meerut),13000,125
21741,11--10--2024,Capital Polymers Furniture (Thane),14000,124,Marlex 030,PP Raffia,Marlex,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,122
21742,11--10--2024,Triveni Polymers 3D Printing (Hyderabad),16000,128,7050,LL 2 Mfi Slip,Luban,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",16000,127
