SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
25878,2025-09-06,Capital Bhiwandi Appliances Pvt Ltd,11000,126,2018N,LL 2 Mfi Non-Slip,Lotrene,LL,Aristo Kochi Polytrade,11000,124
25879,2025-09-06,Matrix 3D Printing Pvt Ltd (Pithampur),7000,128,SC201LVLT,GPPS,Supreme,GPPS,"Jumeirah Crest Trading DMCC (Dubai, UAE)",7000,126
25880,2025-09-06,Heritage Polymers Electronics (Jaipur),14000,121,7000F,HD HM,Ilam,HM,"GreatWall Plastics Co., Ltd. (Shanghai, China)",14000,118
25881,2025-09-06,Allied Jaipur Packagers Pvt Ltd,18000,124,B55,HD MBM,Gail,HD,Triveni Petrochem,18000,121
25882,2025-09-07,Meerut Krishna 3D Printing Pvt Ltd,14000,131,1540,GPPS,Tabriz,GPPS,Aravali Trading Co.,14000,128
25883,2025-09-07,Gurugram Neelkanth Trading Co.,21000,130,265MO,PPCP (7 Mfi),Borough,PP,Udaipur Aravali Polymer Traders,21000,127
25884,2025-09-07,Stride Agra 3D Printing Pvt Ltd,11000,127,JF19010,LL 1 Mfi Slip,RIL,LL,Arham Exim,11000,126
25885,2025-09-07,Omkar Furniture Pvt Ltd (Thane),9000,127,H036RG,PP Raffia,Nayara,PP,Shakti Kandla Commodities,9000,124
25886,2025-09-07,Sunbeam Polymers Electronics (Bhiwandi),23000,124,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,"Falaj Trading DMCC (Dubai, UAE)",23000,122
25887,2025-09-07,Umiya Faridabad Footwear Pvt Ltd,13000,123,1070LA17,LD Lamination,RIL,LD,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,122
25888,2025-09-07,Lucknow Godavari Moulders Pvt Ltd,18000,131,B56003,HD Blow Moulding,RIL,HD,"Pearl Coast Polymers LLC (Dubai, UAE)",18000,129
25889,2025-09-07,Heritage Polymers WaterTech (Durgapur),15000,127,TR571,HD Blow Moulding,Lotrene,HD,"Marina Gate Polymers LLC (Dubai, UAE)",15000,126
25890,2025-09-07,Noida Mahadev Polymart,7000,129,1030RG,PP Raffia,IOCL,PP,Vertex Exim,7000,127
25891,2025-09-07,Sagar Polymers Buildtech (Secunderabad),17000,133,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,"Marina Gate Polymers LLC (Dubai, UAE)",17000,131
25892,2025-09-07,Desi Polymers Textiles (Udaipur),18000,128,LB7000,LD Lamination,LG,LD,"Huanxin Petrochem Corp. (Xiamen, China)",18000,127
25893,2025-09-08,Infinity Ahmedabad Consumer Products Pvt Ltd,17000,135,H050MN,PP Thermoforming,RIL,PP,Hiral Polychem (Durgapur),17000,132
25894,2025-09-08,Zenith Polymers Automotive Components (Noida),11000,124,AM120N,PP Moulding (12 Mfi),RIL,PP,Sai Impex (Vapi),11000,121
25895,2025-09-08,Ankleshwar Prime Housewares Pvt Ltd,14000,129,LDU7915,LD Lamination,Tricolene,LD,Rajhans Silvassa Commodities,14000,127
25896,2025-09-08,Noida Mahadev Polymart,10000,119,F18010,LL 1 Mfi Non-Slip,RIL,LL,"Palm Vista Polymers LLC (Dubai, UAE)",10000,116
25897,2025-09-08,Faridabad Bluewave Chemplast,20000,132,1540,GPPS,Tabriz,GPPS,Shree Polymers (Vapi),20000,130
25898,2025-09-08,Heritage Polymers WaterTech (Durgapur),12000,125,420MO,PPCP,Borough,PP,"Jinlong Petrochem Corp. (Ningbo, China)",12000,123
25899,2025-09-08,Kochi Stellar Textiles Pvt Ltd,16000,133,M5026L,LL 50 Mfi,HMEL,LL,Pacific Impex (Lucknow),16000,132
25900,2025-09-08,Stride Polymers Pharma Packaging (Faridabad),16000,128,1060MG,PP Moulding (6 Mfi),IOCL,PP,Vertex Exim,16000,126
25901,2025-09-08,Nagpur Vindhya Packaging Pvt Ltd,13000,137,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Zenith Polymers (Ghaziabad),13000,134
25902,2025-09-08,Surat Dynamic Consumer Products Pvt Ltd,22000,127,F46003,HD Film,RIL,HD,Orbit Polychemicals (Cuttack),22000,126
25903,2025-09-09,Arham Cables Pvt Ltd (Noida),13000,123,FB3003,LD Heavy Duty,Lotrene,LD,Panipat Sunbeam Polychemicals,13000,121
25904,2025-09-09,Vertex Moulders Pvt Ltd (Jodhpur),18000,128,1030MG,PP Moulding (3 Mfi),IOCL,PP,Velocity Trading Co.,18000,126
25905,2025-09-09,Capital Aurangabad Packagers Pvt Ltd,13000,128,50100,HD MBM,Marlex / Lotrene,HD,Ludhiana Tirupati Poly Hub,13000,125
25906,2025-09-09,Orbit Polychemicals (Cuttack),12000,126,NH120IG,PP Moulding NP (20 Mfi),Nayara,PP,"Huanxin Petrochem Corp. (Xiamen, China)",12000,123
25907,2025-09-09,Velocity Agra Furniture Pvt Ltd,13000,129,1030RG,PP Raffia,IOCL,PP,Tirupati Polytrade,13000,126
25908,2025-09-09,Narmada Buildtech Pvt Ltd (Noida),17000,128,7000F,HD HM,Ilam,HM,"Huanxin Petrochem Corp. (Xiamen, China)",17000,125
25909,2025-09-09,Narmada WaterTech Pvt Ltd (Thane),14000,128,F2001S,LL 1 Mfi Slip,Opal,LL,Panipat Sunbeam Polychemicals,14000,125
25910,2025-09-09,Howrah Reliable Agro Plast Pvt Ltd,10000,126,6400,HD Blow Moulding,Luban,HD,"Sandshell Trading DMCC (Dubai, UAE)",10000,124
25911,2025-09-09,Nagpur Millennium Textiles Pvt Ltd,16000,123,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",16000,121
25912,2025-09-09,Kochi Stellar Textiles Pvt Ltd,12000,127,F01019S,LL 1 Mfi Slip,HPCL,LL,Anand Commodities (Mysuru),12000,126
25913,2025-09-09,Silvassa Stride 3D Printing Pvt Ltd,10000,125,1200MC,PP Moulding (20 Mfi),IOCL,PP,Sigma Polychemicals (Meerut),10000,122
25914,2025-09-10,Kaveri Gurugram Petrochem,10000,121,180M50,HD Injection Moulding,IOCL,HD,"DragonGate Materials Trading Co. (Shanghai, China)",10000,120
25915,2025-09-10,Sigma Mysuru Textiles Pvt Ltd,12000,124,2518,LD 2 Mfi Non-Slip,Sabic,LD,Matrix Polytrade,12000,121
25916,2025-09-10,Haridwar Galaxy Polymart,16000,121,TR144,HD HM,Marlex / Lotrene,HM,"Huanxin Petrochem Corp. (Xiamen, China)",16000,119
25917,2025-09-10,Narmada Buildtech Pvt Ltd (Noida),14000,126,H030TN,PP Thermoforming,Nayara,PP,Urban Polychem (Jodhpur),14000,124
25918,2025-09-10,Silvassa Momentum Textiles Pvt Ltd,12000,126,F1,HD HM,Qamar,HM,Beacon Cuttack Poly Hub,12000,125
25919,2025-09-10,Galaxy Surat Polychemicals,10000,128,B0155D,HD Blow Moulding,HMEL,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",10000,126
25920,2025-09-10,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),18000,131,118WJ,LL 1 Mfi Slip,Sabic,LL,Panipat Sunbeam Polychemicals,18000,129
25921,2025-09-10,Mahadev Ahmedabad Electronics Pvt Ltd,15000,127,RH03,PP Raffia,Opal,PP,Velocity Trading Co.,15000,124
25922,2025-09-10,Nagpur Vindhya Packaging Pvt Ltd,17000,124,LD002,LD Heavy Duty,RIL,LD,"Huanxin Petrochem Corp. (Xiamen, China)",17000,122
25923,2025-09-10,Kanpur Sunrise Polymers,14000,127,861N,GPPS,Taita,GPPS,Krishna Trading Co. (Vasai),14000,125
25924,2025-09-11,Vapi Nexus Housewares Pvt Ltd,16000,128,F10SR,PP TQ,HMEL,PP,"Sandshell Trading DMCC (Dubai, UAE)",16000,127
25925,2025-09-11,Capital Polymers Furniture (Thane),20000,127,FU5100 / M7100,HD Film,Lotte,HD,Pacific Impex (Lucknow),20000,126
25926,2025-09-11,Matrix Polymers Cables (Hyderabad),15000,128,4024ZN,LD GP,Sabic,LD,Hiral Polychem (Durgapur),15000,126
25927,2025-09-11,Anand Polymers Textiles (Pune),13000,129,M60075,HD Injection Moulding,RIL,HD,"GoldRiver Materials Trading Co. (Tianjin, China)",13000,126
25928,2025-09-11,Kochi Stellar Textiles Pvt Ltd,9000,127,265MO,PPCP (7 Mfi),Borough,PP,Ghaziabad Bharat Polytrade,9000,126
25929,2025-09-11,Pacific Polymers Automotive Components (Rajkot),14000,128,HC116FB,PP Raffia,Borough,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,126
25930,2025-09-11,Kochi Stellar Textiles Pvt Ltd,12000,130,2103,LD Heavy Duty,Sasol,LD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",12000,129
25931,2025-09-11,Faridabad Siddhi Polymer Traders,12000,124,HF010,PP TQ,MRPL,PP,Umiya Petrochem (Gurugram),12000,121
25932,2025-09-11,Sahyadri Polymers Toys (Indore),19000,129,B55,HD MBM,Gail,HD,"Palm Vista Trading DMCC (Dubai, UAE)",19000,126
25933,2025-09-11,Agra Vindhya Sports Goods Pvt Ltd,13000,127,7050,LL 2 Mfi Slip,Luban,LL,Anand Commodities (Mysuru),13000,124
25934,2025-09-11,Jodhpur Mangalam Packagers Pvt Ltd,13000,125,7019EC,LD Lamination,Sabic,LD,Bharat Exim,13000,122
25935,2025-09-12,Devika Panipat Stationery Pvt Ltd,6000,129,6095,HD HM,Luban,HM,Ganga Polymart,6000,126
25936,2025-09-12,Kanha Polymers Industrials (Silvassa),16000,126,6888,HD HM,Equate,HM,Sunbeam Ghaziabad Petrochem,16000,123
25937,2025-09-12,Gurugram Neelkanth Trading Co.,13000,126,801YY,LD Lamination,Titan,LD,Vadodara Apex Chemplast,13000,124
25938,2025-09-12,Mangaluru Orbit Footwear Pvt Ltd,15000,121,I56a200,HD Injection Moulding,Gail,HD,Velocity Thane Plastics,15000,118
25939,2025-09-12,Mangaluru Orbit Footwear Pvt Ltd,14000,126,2047A,LD GP,Sasol,LD,"Falaj Trading DMCC (Dubai, UAE)",14000,124
25940,2025-09-12,Navneet Daman Adhesives Pvt Ltd,14000,127,hkr102,PP Raffia,Sabic,PP,"Palm Vista Polymers LLC (Dubai, UAE)",14000,126
25941,2025-09-12,Chennai Aravali Sports Goods Pvt Ltd,17000,141,FC21HS,LL 1 Mfi Slip,Qamar,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",17000,139
25942,2025-09-12,Mangalam Navi Mumbai Electricals Pvt Ltd,16000,128,LB7000,LD Lamination,LG,LD,"DragonGate Materials Trading Co. (Shanghai, China)",16000,125
25943,2025-09-12,Infinity Polymers 3D Printing (Mangaluru),13000,137,1969,LD Lamination,Sasol,LD,Vadodara Apex Chemplast,13000,136
25944,2025-09-12,Aurangabad Infinity Films & Sheets Pvt Ltd,13000,129,C080,PPCP,RIL,PP,Pacific Impex (Lucknow),13000,126
25945,2025-09-12,Urban Faridabad Medical Devices Pvt Ltd,17000,127,2119,LD 2 Mfi Non-Slip,Sasol,LD,Faridabad Bluewave Chemplast,17000,126
25946,2025-09-12,Vapi Heritage Adhesives Pvt Ltd,11000,128,SC201LV,GPPS,Supreme,GPPS,"DragonGate Materials Trading Co. (Shanghai, China)",11000,127
25947,2025-09-12,Kanha Electronics Pvt Ltd (Ludhiana),11000,126,1925,LL 2 Mfi Slip,Tasnee,LL,Ganga Chemplast (Surat),11000,125
25948,2025-09-12,Paramount Polymers Medical Devices (Meerut),16000,129,SH300,HIPS,Supreme,HIPS,Tapti Kochi Petrochem,16000,126
25949,2025-09-13,Agra Vindhya Sports Goods Pvt Ltd,12000,132,B5004 / B6003,HD Blow Moulding,Opal,HD,Orbit Poly Hub,12000,129
25950,2025-09-13,Nagpur Millennium Textiles Pvt Ltd,16000,123,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,Neelkanth Petrochem (Ankleshwar),16000,120
25951,2025-09-13,Anand Commodities (Mysuru),19000,128,4025ZN,LD GP,Sabic,LD,Rajhans Polychemicals,19000,126
25952,2025-09-13,Orbit Polychemicals (Cuttack),14000,132,E24065,LL Lamination,RIL,LL,Galaxy Chemplast (Mysuru),14000,130
25953,2025-09-13,Devika Polymers Coatings (Jalandhar),16000,134,4023WN,LD GP,Sabic,LD,Matrix Mumbai Exim,16000,131
25954,2025-09-13,Aravali Chennai Toys Pvt Ltd,18000,125,E24065,LL Lamination,RIL,LL,"Huanxin Petrochem Corp. (Xiamen, China)",18000,122
25955,2025-09-13,Omkar Medical Devices Pvt Ltd (Vapi),11000,126,R0150S,HD Raffia,HMEL,HD,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",11000,123
25956,2025-09-13,Gurugram Tapti Consumer Products Pvt Ltd,12000,127,801YY,LD Lamination,Titan,LD,Rajhans Polychemicals,12000,124
25957,2025-09-13,Bluewave Ankleshwar Electronics Pvt Ltd,15000,137,4025ZN,LD GP,Sabic,LD,"Pearl Coast Exim DMCC (Dubai, UAE)",15000,135
25958,2025-09-13,Anand Polymers Textiles (Pune),17000,124,MH13,PP Moulding (13 Mfi),Opal,PP,Matrix Mumbai Exim,17000,123
25959,2025-09-13,Mangaluru Orbit Footwear Pvt Ltd,10000,127,7050,LL 2 Mfi Slip,Luban,LL,Haridwar Mahadev Chemplast,10000,126
25960,2025-09-13,Radiant Kochi Renewables Pvt Ltd,12000,128,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,"SilverPanda Materials Trading Co. (Qingdao, China)",12000,126
25961,2025-09-14,Pioneer Polymers Housewares (Mangaluru),15000,134,LB7000,LD Lamination,LG,LD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",15000,131
25962,2025-09-14,Agra Vindhya Sports Goods Pvt Ltd,11000,129,HC116FB,PP Raffia,Borough,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,126
25963,2025-09-14,Capital Aurangabad Packagers Pvt Ltd,21000,129,M307,PP Moulding (7 Mfi),Haldia,PP,Galaxy Petrochem (Ankleshwar),21000,126
25964,2025-09-14,Paramount Polymers Medical Devices (Meerut),9000,128,631CF,PP TQ,Borough,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",9000,125
25965,2025-09-14,Sunrise Textiles Pvt Ltd (Kolkata),19000,128,1969,LD Lamination,Sasol,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",19000,127
25966,2025-09-14,Mangaluru Orbit Footwear Pvt Ltd,17000,129,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Navneet Polychemicals (Pithampur),17000,128
25967,2025-09-14,Nagpur Millennium Textiles Pvt Ltd,16000,125,1200MC,PP Moulding (20 Mfi),IOCL,PP,Panipat Sunbeam Polychemicals,16000,124
25968,2025-09-14,Core Polymers Textiles (Noida),17000,133,E45,HD Film,Gail,HD,Dahej Arham Polytrade,17000,131
25969,2025-09-14,Omkar Jalandhar Recyclers Pvt Ltd,14000,121,W20,PP Raffia,Gail,PP,Shakti Polymers (Hyderabad),14000,120
25970,2025-09-14,Indore Pristine Packagers Pvt Ltd,13000,126,R03RR,PP Raffia,HMEL,PP,"GoldRiver Materials Trading Co. (Tianjin, China)",13000,125
25971,2025-09-14,Konark Footwear Pvt Ltd (Pithampur),14000,127,118NJ,LL 1 Mfi Non-Slip,Sabic,LL,"Huanxin Petrochem Corp. (Xiamen, China)",14000,126
25972,2025-09-14,Capital Bhiwandi Appliances Pvt Ltd,15000,123,4024ZN,LD GP,Sabic,LD,Tapti Polytrade,15000,122
25973,2025-09-14,Sahyadri Polymers Toys (Indore),12000,126,T9,HD Raffia,Haldia,HD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",12000,123
25974,2025-09-14,Infinity Ahmedabad Consumer Products Pvt Ltd,13000,128,5230,LD Heavy Duty,Borough,LD,Umiya Petrochem (Gurugram),13000,126
25975,2025-09-14,Silvassa Stride 3D Printing Pvt Ltd,12000,129,1820,LL 2 Mfi Non-Slip,Basell,LL,Shree Polymers (Vapi),12000,127
25976,2025-09-15,Shubham Indore WaterTech Pvt Ltd,17000,126,H110MA,PP Moulding (11 Mfi),RIL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",17000,123
25977,2025-09-15,Devika Panipat Stationery Pvt Ltd,14000,128,AM120N,PP Moulding (12 Mfi),RIL,PP,Stellar Agra Polymers,14000,126
25978,2025-09-15,Galaxy Polymers Medical Devices (Gurugram),13000,134,F1,HD HM,Qamar,HM,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,133
25979,2025-09-15,Anand Polymers Moulders (Hyderabad),13000,127,6230,LD 2 Mfi Non-Slip,Borough,LD,Reliable Plastics,13000,126
25980,2025-09-15,Coimbatore Aristo Adhesives Pvt Ltd,12000,130,M5026L,LL 50 Mfi,HMEL,LL,Kaveri Gurugram Petrochem,12000,127
25981,2025-09-15,Gurugram Sunrise Industrials Pvt Ltd,15000,129,6888,HD HM,Equate,HM,Navneet Trading Co.,15000,127
25982,2025-09-15,Mangaluru Orbit Footwear Pvt Ltd,14000,127,861N,GPPS,Taita,GPPS,Tirupati Ghaziabad Polymers,14000,126
25983,2025-09-15,Navkar Mangaluru Buildtech Pvt Ltd,17000,128,218NJ,LL 2 Mfi Non-Slip,Sabic,LL,"Marina Gate Polymers LLC (Dubai, UAE)",17000,125
25984,2025-09-15,Desi Polymers Adhesives (Mumbai),17000,126,2130,LD Heavy Duty,Sasol,LD,Sai Lucknow Polymer Traders,17000,123
25985,2025-09-15,Navkar Gurugram Medical Devices Pvt Ltd,16000,134,Y50,PP Raffia,Gail,PP,Sai Trading Co.,16000,132
25986,2025-09-15,Galaxy Surat Polychemicals,12000,127,2518,LD 2 Mfi Non-Slip,Sabic,LD,Coimbatore Krishna Polymer Traders,12000,126
25987,2025-09-15,Sagar Polymers Buildtech (Secunderabad),14000,139,FE3000,LD Heavy Duty,Lotrene,LD,Ganga Chemplast (Surat),14000,136
25988,2025-09-15,Infinity Vasai Toys Pvt Ltd,12000,137,456J,PP Raffia,Basell,PP,"Marina Gate Polymers LLC (Dubai, UAE)",12000,134
25989,2025-09-16,Navi Mumbai Unity Renewables Pvt Ltd,15000,128,5410,HD Raffia,Opal,HD,Faridabad Siddhi Polymer Traders,15000,125
25990,2025-09-16,Omkar Furniture Pvt Ltd (Thane),13000,120,1969,LD Lamination,Sasol,LD,Kanpur Sunrise Polymers,13000,119
25991,2025-09-16,Kandla Crystal Plastics,12000,131,0155D,HD MBM,HMEL,HD,Infinity Polychemicals (Pune),12000,128
25992,2025-09-16,Radiant Polymers Automotive Components (Agra),8000,132,1100N,PP Moulding (12 Mfi),AAPC,PP,Umiya Petrochem (Gurugram),8000,129
25993,2025-09-16,Momentum Footwear Pvt Ltd (Delhi),18000,120,Ravago LL 1 Mfi slip,LL 1 Mfi Slip,Ravago,LL,Stellar Polychemicals (Daman),18000,118
25994,2025-09-16,Sai Polymers Moulders (Kolkata),11000,124,F20S,LL 1 Mfi Slip,Gail,LL,Stellar Cuttack Commodities,11000,121
25995,2025-09-16,Gurugram Neelkanth Trading Co.,14000,129,L705,LD Lamination,Sumitomo,LD,Anand Poly Hub,14000,126
25996,2025-09-16,Sai Lucknow Polymer Traders,12000,132,SC206,GPPS,Supreme,GPPS,Vadodara Urban Poly Solutions,12000,130
25997,2025-09-16,Zenith Polymers Stationery (Haridwar),12000,123,FC21HN,LL 2 Mfi Slip,Qamar,LL,Zenith Udaipur Exim,12000,122
25998,2025-09-16,Arham Exim,11000,128,952,HD HM,Sabic,HM,Kandla Crystal Plastics,11000,127
25999,2025-09-16,Crescent Exim (Mangaluru),14000,132,Grade 1,PP Moulding,Basell,PP,Sai Lucknow Polymer Traders,14000,129
26000,2025-09-16,Arham Exim,12000,123,E45,HD Film,Gail,HD,Kanha Exim,12000,122
26001,2025-09-16,Paramount Polymers Medical Devices (Meerut),14000,129,FC21HN,LL 2 Mfi Slip,Qamar,LL,"Palm Vista Trading DMCC (Dubai, UAE)",14000,126
26002,2025-09-16,Infinity Vasai Toys Pvt Ltd,16000,129,3155,PP Lamination,Exxon,PP,Vector Coimbatore Polymers,16000,126
26003,2025-09-17,Navkar Bhiwandi Electricals Pvt Ltd,16000,128,5410,HD Raffia,Opal,HD,"Huanxin Petrochem Corp. (Xiamen, China)",16000,126
26004,2025-09-17,Pioneer Polymers Housewares (Mangaluru),11000,129,SC201LV,GPPS,Supreme,GPPS,Zenith Polymers (Ghaziabad),11000,126
26005,2025-09-17,Zenith Polymers Automotive Components (Noida),13000,129,C7100,LD Lamination,APC,LD,"Sandshell Trading DMCC (Dubai, UAE)",13000,127
26006,2025-09-17,Matrix 3D Printing Pvt Ltd (Pithampur),12000,130,5032,PP Raffia,Exxon,PP,Anand Poly Hub,12000,129
26007,2025-09-17,Mumbai Allied Buildtech Pvt Ltd,16000,129,B56003,HD Blow Moulding,RIL,HD,Devika Polymers (Udaipur),16000,128
26008,2025-09-17,Stride Polymers Textiles (Gurugram),19000,133,JF18010,LL 1 Mfi Non-Slip,RIL,LL,Godavari Poly Solutions,19000,130
26009,2025-09-17,Devika Footwear Pvt Ltd (Silvassa),19000,126,1350EG,PP Extrusion (35 Mfi),IOCL,PP,Metro Polychemicals (Jodhpur),19000,123
26010,2025-09-17,Vertex Polymers Electronics (Lucknow),16000,126,1969,LD Lamination,Sasol,LD,Shreenath Plastics,16000,123
26011,2025-09-17,Ganga Pharma Packaging Pvt Ltd (Surat),14000,127,AM120N,PP Moulding (12 Mfi),RIL,PP,"Sandshell Trading DMCC (Dubai, UAE)",14000,124
26012,2025-09-17,Zenith Polymers Automotive Components (Noida),20000,127,HF010,PP TQ,MRPL,PP,Shree Polymers (Vapi),20000,125
26013,2025-09-17,Sunrise Kolkata Consumer Products Pvt Ltd,20000,123,LD 0474,LD GP,Lotrene,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",20000,122
26014,2025-09-17,Ghaziabad Sunbeam Automotive Components Pvt Ltd,16000,128,F01019S,LL 1 Mfi Slip,HPCL,LL,Navneet Trading Co.,16000,126
26015,2025-09-17,Momentum Footwear Pvt Ltd (Delhi),14000,122,M312,PP Moulding (12 Mfi),Haldia,PP,"Desert Dunes Petrochem DMCC (Dubai, UAE)",14000,119
26016,2025-09-17,Navkar Bhiwandi Electricals Pvt Ltd,10000,130,119ZJ,LL 1 Mfi Slip,Sabic,LL,"Jumeirah Crest Trading DMCC (Dubai, UAE)",10000,128
26017,2025-09-18,Sigma Polymers Furniture (Indore),12000,126,F18010,LL 1 Mfi Non-Slip,RIL,LL,Zenith Udaipur Exim,12000,125
26018,2025-09-18,Narmada WaterTech Pvt Ltd (Thane),14000,131,010F18S,LL 1 Mfi Slip,Opal,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",14000,129
26019,2025-09-18,Narmada Buildtech Pvt Ltd (Noida),10000,128,CM12RR,PPCP (12 MFI),HMEL,PP,Devika Polytrade (Ahmedabad),10000,127
26020,2025-09-18,Crystal Thane Packagers Pvt Ltd,17000,131,456J,PP Raffia,Basell,PP,Kanpur Kaveri Petrochem,17000,129
26021,2025-09-18,Siddhi Polymers Recyclers (Mangaluru),15000,126,T03,PP Raffia,Oriential Energy,PP,Zenith Udaipur Exim,15000,125
26022,2025-09-18,Gurugram Neelkanth Trading Co.,22000,128,HTA001,HD Film,Exxon,HD,Radiant Impex,22000,126
26023,2025-09-18,Prime Renewables Pvt Ltd (Delhi),11000,124,7000F,HD HM,Ilam,HM,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,121
26024,2025-09-18,Crystal Thane Packagers Pvt Ltd,15000,129,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,"Pearl Coast Exim DMCC (Dubai, UAE)",15000,126
26025,2025-09-18,Indore Crescent Adhesives Pvt Ltd,16000,129,2103,LD Lamination,Sasol,LD,Devika Polymers (Udaipur),16000,127
26026,2025-09-18,Neelkanth WaterTech Pvt Ltd (Jodhpur),17000,127,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,Tirupati Ghaziabad Polymers,17000,125
26027,2025-09-18,Vindhya Polymers Adhesives (Udaipur),12000,130,F18A020,LL 2 Mfi Non-Slip,Gail,LL,Noida Mahadev Polymart,12000,127
26028,2025-09-19,Vapi Nexus Housewares Pvt Ltd,10000,130,7050,LL 2 Mfi Slip,Luban,LL,Kanha Faridabad Polymer Traders,10000,127
26029,2025-09-19,Omkar Medical Devices Pvt Ltd (Vapi),15000,128,E0725L,LL Lamination,HMEL,LL,"SilverPanda Materials Trading Co. (Qingdao, China)",15000,127
26030,2025-09-19,Mangalam Polymers 3D Printing (Durgapur),19000,128,TR131,HD HM,Marlex,HM,Arham Exim,19000,126
26031,2025-09-19,Navkar Gurugram Medical Devices Pvt Ltd,17000,131,B6003,HD Blow Moulding,Opal,HD,"Palm Vista Polymers LLC (Dubai, UAE)",17000,128
26032,2025-09-19,Nexus Ghaziabad Pipes & Fittings Pvt Ltd,17000,127,H200IG,PP Moulding (20 Mfi),Nayara,PP,"DragonGate Materials Trading Co. (Shanghai, China)",17000,126
26033,2025-09-19,Arham Polymers Pipes & Fittings (Ankleshwar),17000,125,Lotrene 0270,LD 2 Mfi Slip,Lotrene,LD,Ludhiana Shree Polychem,17000,124
26034,2025-09-19,Meerut Stellar Pharma Packaging Pvt Ltd,13000,139,JF19010,LL 1 Mfi Slip,RIL,LL,Orbit Poly Hub,13000,137
26035,2025-09-19,Galaxy Polymers Medical Devices (Gurugram),15000,127,4025AS,LD GP,Tasnee,LD,"Marina Gate Polymers LLC (Dubai, UAE)",15000,126
26036,2025-09-19,Mangalam Navi Mumbai Electricals Pvt Ltd,11000,131,50100,HD MBM,Marlex / Lotrene,HD,Zenith Kochi Petrochem,11000,129
26037,2025-09-19,Galaxy Surat Polychemicals,17000,120,GX20,LD Lamination Plain Bag,Sabic,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",17000,119
26038,2025-09-19,Navkar Bhiwandi Electricals Pvt Ltd,15000,133,SH450,HIPS,Supreme,HIPS,"Jumeirah Crest Trading DMCC (Dubai, UAE)",15000,131
26039,2025-09-19,Daman Umiya Agro Plast Pvt Ltd,14000,127,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",14000,126
26040,2025-09-20,Velocity Agra Furniture Pvt Ltd,11000,122,5110,HD HM,Aryasasol,HM,"SilverPanda Materials Trading Co. (Qingdao, China)",11000,121
26041,2025-09-20,Pacific Polymers Automotive Components (Rajkot),14000,128,204000,LD Lamination,Basell,LD,Howrah Pacific Polymer Traders,14000,127
26042,2025-09-20,Nexus Bhiwandi Consumer Products Pvt Ltd,18000,133,50MA180,HD Injection Moulding,RIL,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",18000,132
26043,2025-09-20,Heritage Vapi Furniture Pvt Ltd,16000,128,1100N,PP Moulding (12 Mfi),AAPC,PP,"Sandshell Trading DMCC (Dubai, UAE)",16000,126
26044,2025-09-20,Beacon Vadodara Coatings Pvt Ltd,20000,125,4024ZN,LD GP,Sabic,LD,Sigma Polychemicals (Meerut),20000,123
26045,2025-09-20,Rajhans Mysuru Furniture Pvt Ltd,16000,130,3155,PP Lamination,Exxon,PP,Vapi Devika Polychem,16000,129
26046,2025-09-20,Reliable 3D Printing Pvt Ltd (Rajkot),16000,133,5110,HD HM,Aryasasol,HM,"BlueCrane Petrochem Corp. (Ningbo, China)",16000,131
26047,2025-09-20,Gurugram Neelkanth Trading Co.,17000,131,JF18010,LL 1 Mfi Non-Slip,RIL,LL,Crescent Exim (Mangaluru),17000,130
26048,2025-09-20,Howrah Reliable Agro Plast Pvt Ltd,15000,125,5230,LD Heavy Duty,Borough,LD,Velocity Trading Co.,15000,123
